2019-06-07 19:24:02		Istanbul	rt _mention_ _punctuation_ başbakan bülent ecevit _number_ tbmm bütçe görüşme chp adına yapmak konuşmak içermek _punctuation_ bu düzmek değişmelidi _punctuation_ 
2019-06-07 19:23:56		istanbul	_mention_ _number_ haziran sonra hükümet kurmak_degil görev chp vermek_degil için sürmek son kadar oyalamak gibi oyalamak bir şekil bu program olmak_degil sağlamak düşünüyorum _punctuation_ 
2019-06-07 19:23:50		nazilli	rt _mention_ _punctuation_ akp _punctuation_ chp _punctuation_ bir çivi çakmamakla _punctuation_ suçlar _punctuation_ ecevit _punctuation_ türkiye 1965-75 _punctuation_ kitap göre keban ve oymapınar barajları _punctuation_ afşin-e _punctuation_ 
2019-06-07 19:23:36		Istanbul	rt _mention_ _punctuation_ akp _punctuation_ chp _punctuation_ bir çivi çakmamakla _punctuation_ suçlar _punctuation_ ecevit _punctuation_ türkiye 1965-75 _punctuation_ kitap göre keban ve oymapınar barajları _punctuation_ afşin-e _punctuation_ 
2019-06-07 19:23:34		Beşiktaş 	_mention_ _mention_ ulan bu akp gibi bi kanser olmak_degil yem etmek bu amina kos chp si %15 i geçmek 
2019-06-07 19:23:18		İstanbul, Türkiye	_punctuation_ rt _mention_ _kemal_ _punctuation_ _mention_ _mention_ chp olmak çok kolay _punctuation_ _number_ her zaman halk tv izle _punctuation_ _number_ sürekli ak parti erdoğan küfret _punctuation_ _number_ kılıçtar _punctuation_ _punctuation_ 
2019-06-07 19:23:13		United Arab Emirates Dubai	_punctuation_ rt _mention_ _punctuation_ chp argüman kalmak_degil ve vip savunma yapmak _punctuation_ _punctuation_ ama sedat peker vip'ten geçiyor _punctuation_ _punctuation_ diye algı yaptılar _punctuation_ ne alakaysa _punctuation_ _punctuation_ sedat pe _punctuation_ _punctuation_ 
2019-06-07 19:22:49		Eskişehir	_punctuation_ rt _mention_ _punctuation_ _mention_ hep tek tek olmak söylemek bıkmayacağım _punctuation_ chp ada değil seçilmek istanbul büyük şehir belediye _punctuation_ _punctuation_ 
2019-06-07 19:22:48		Turkey 	_mention_ amma çok ağlamak be küçük enişte _punctuation_ madem muhtaç değil ne diye kibir e girmek normal vatandaş gibi girişmek yapmıyor _punctuation_ adam siz gibi kibir barut olmak patlayacak _punctuation_ yakında chp nin lider ben olacam deyip çıkarmak şaşırmayız _punctuation_ 
2019-06-07 19:22:29		Çankaya 	rt _mention_ _punctuation_ akp _punctuation_ chp _punctuation_ bir çivi çakmamakla _punctuation_ suçlar _punctuation_ ecevit _punctuation_ türkiye 1965-75 _punctuation_ kitap göre keban ve oymapınar barajları _punctuation_ afşin-e _punctuation_ 
2019-06-07 19:22:03		lara/antalya	_mention_ enayi chp li cep _number_ lirayi vermek yâr etmek ada ozel jet ucsun ohhh _punctuation_ bird tasarruf de vurasun 
2019-06-07 19:21:36		Mardin, Türkiye	_punctuation_ rt _mention_ _gercekleri _punctuation_ millet olmak geçmiş ve yaşamak çabuk unutubaliyoruz _punctuation_ tekrar tekrar toplum hafıza tazelemek gerek _punctuation_ işte h _punctuation_ _punctuation_ 
2019-06-07 19:20:47		Ankara, Türkiye	_mention_ _imamoglu gerçek chp li ler bunlardi _punctuation_ bu chp abd nin taşeronu _punctuation_ ccc _url_ 
2019-06-07 19:20:45		ıstanbul	_mention_ adamak_degil hadi lan ora demek ne chp si hdp si _punctuation_ ordu vali vip niye kapatmak veya trabzon vali niye açmak söylesinler _punctuation_ mafya sanat bozuntu vatan hain veya _number_ bin oy almak vekil olmak adam kullanmak ama 5milyon oy almak başkan niye kullanamıyor _punctuation_ 
2019-06-07 19:20:13		İstanbul, Türkiye	rt _mention_ _punctuation_ _mention_ chp demek millet irade seçi önce sığınmak aradağını bulmak anmak hakaret etmektir _punctuation_ _url_ _punctuation_ 
2019-06-07 19:20:10		İstanbul	_punctuation_ rt _mention_ _punctuation_ _punctuation_ _punctuation_ chp ada özür dilemeli _punctuation_ _punctuation_ _url_ _punctuation_ 
2019-06-07 19:20:02		Canada	rt _mention_ _punctuation_ akp _punctuation_ chp _punctuation_ bir çivi çakmamakla _punctuation_ suçlar _punctuation_ ecevit _punctuation_ türkiye 1965-75 _punctuation_ kitap göre keban ve oymapınar barajları _punctuation_ afşin-e _punctuation_ 
2019-06-07 19:19:58		Batı Trakya,İstanbul,Fatih	_punctuation_ rt _mention_ _punctuation_ chp argüman kalmak_degil ve vip savunma yapmak _punctuation_ _punctuation_ ama sedat peker vip'ten geçiyor _punctuation_ _punctuation_ diye algı yaptılar _punctuation_ ne alakaysa _punctuation_ _punctuation_ sedat pe _punctuation_ _punctuation_ 
2019-06-07 19:19:57		Adana	_punctuation_ #eşi̇tkorunmahakki bir vatandaş soylu’ya _punctuation_ akıllı olmak soylu _punctuation_ deme daha az çirkin ve tehlike değil_degil chp genel bşk. kemal kılıçdaroğlu hakaret etmek _punctuation_ yumruk atmak _punctuation_ _punctuation_ _punctuation_ yakın o evi _punctuation_ _punctuation_ demek _punctuation_ _punctuation_ 
2019-06-07 19:19:45		ستانبول	_punctuation_ rt _mention_ _punctuation_ chp ada i̇mamoğlu vali küfür etti _punctuation_ soylu _punctuation_ allah kimse güç zehirlemek düşürmek_degil _url_ _punctuation_ 
2019-06-07 19:19:10		Türkiye	rt _mention_ _punctuation_ akp _punctuation_ chp _punctuation_ bir çivi çakmamakla _punctuation_ suçlar _punctuation_ ecevit _punctuation_ türkiye 1965-75 _punctuation_ kitap göre keban ve oymapınar barajları _punctuation_ afşin-e _punctuation_ 
2019-06-07 19:19:07		Türkiye	_mention_ ama o kalkmak chp ada gibi devlet vali itmek demedi _punctuation_ ara fark _punctuation_ 
2019-06-07 19:18:59		İstanbul, Türkiye	rt _mention_ _punctuation_ akp _punctuation_ chp _punctuation_ bir çivi çakmamakla _punctuation_ suçlar _punctuation_ ecevit _punctuation_ türkiye 1965-75 _punctuation_ kitap göre keban ve oymapınar barajları _punctuation_ afşin-e _punctuation_ 
2019-06-07 19:18:41		Istanbul, Turkey	_mention_ _mention_ ankara election was won by the chp candidate and he is doing his job now which completely discounts this article’s claim _punctuation_ same true for mers and izmir _punctuation_ 
2019-06-07 19:18:29		Trabzon, Türkiye	rt _mention_ _punctuation_ akp _punctuation_ chp _punctuation_ bir çivi çakmamakla _punctuation_ suçlar _punctuation_ ecevit _punctuation_ türkiye 1965-75 _punctuation_ kitap göre keban ve oymapınar barajları _punctuation_ afşin-e _punctuation_ 
2019-06-07 19:18:16		türkiye	_mention_ _mention_ siz teşekkür etmek chp seçmen arkadaşlarada ne olmak olmak bir vali itmek deme ahlak ve kabaca olduğunu _punctuation_ i̇stanbul aday koymak bir kişi sokak ağız konuşmak_degil gerekmek söylemek samimiyet inandırıcı gelebelir _punctuation_ 
2019-06-07 19:17:47		Bingöl, Türkiye	_punctuation_ rt _mention_ _punctuation_ çakma karadeniz e _punctuation_ i̇mamoğlu _punctuation_ na pkk ve hdp destek ne karşılık sağlanmaktadır _punctuation_ pkk siyasî ala hdp’dir _punctuation_ hdp _punctuation_ _punctuation_ _punctuation_ 
2019-06-07 19:17:38		antalya	_punctuation_ _number_ haziran _number_ seçim oy %40,6 almak akp _punctuation_ milletvekili %46,4'ünü _punctuation_ oy %12,6 almak bdp _punctuation_ milletvekili %14,4'ünü _punctuation_ oy %25,4 almak chp _punctuation_ milletvekili %24,2'sini _punctuation_ oyların _punctuation_ _url_ _punctuation_ 
2019-06-07 19:17:34		Ankara	_mention_ chp li de vatandaş değil mi _punctuation_ biz olmak_degil iş de yok aşmak da yok hizmet de yok yani 
2019-06-07 19:17:32		Manisa	_punctuation_ rt _mention_ _punctuation_ chp argüman kalmak_degil ve vip savunma yapmak _punctuation_ _punctuation_ ama sedat peker vip'ten geçiyor _punctuation_ _punctuation_ diye algı yaptılar _punctuation_ ne alakaysa _punctuation_ _punctuation_ sedat pe _punctuation_ _punctuation_ 
2019-06-07 19:17:27		İstanbul, Türkiye	_punctuation_ devletin vali itmek demek chp ada kimbilir vatandaş ne yapar _punctuation_ _punctuation_ _punctuation_ haddini bileceksin _punctuation_ _punctuation_ _punctuation_ _punctuation_ gerçek atatürk sever sesleniyorum _punctuation_ yalandan chp li deyip pkk sevici kanmayın _punctuation_ atatürk'ün parti bu kanmak emmek yalandan chp li demek yedirmeyin _punctuation_ chp aday pkk _punctuation_ 
2019-06-07 19:17:26		İstanbul, Türkiye	rt _mention_ _punctuation_ _mention_ chp demek millet irade seçi önce sığınmak aradağını bulmak anmak hakaret etmektir _punctuation_ _url_ _punctuation_ 
2019-06-07 19:17:16		Turkey	_mention_ ohaaaa demek böyle olmak chp gelmek tamam o zaman oy akp yemek biz çok pis ikna etmek yiğit 😂😂😂 zekâ seviye yüksek altroller istemek eyyyyy akp duymak ses 🤣🤣 
2019-06-07 19:17:16		Ankara	_punctuation_ rt _mention_ _punctuation_ i̇srail netanyahu'su _punctuation_ mısır sisi'si _punctuation_ suriye esad'ı _punctuation_ suudi arabistan veliaht bin salman herhâlde _mention_ _punctuation_ _punctuation_ 
2019-06-07 19:17:15		Fayetteville/NorthCarolina/ABD	_punctuation_ rt _mention_ _punctuation_ bu ülke chp olmasaydı _punctuation_ pkk asla olmak_degil bu ülke chp olmasaydı _punctuation_ fetö asla olmak_degil zira chp _punctuation_ pkk'yi rahminde _punctuation_ _punctuation_ 
2019-06-07 19:17:11		İstanbul, Türkiye	rt _mention_ _punctuation_ _mention_ chp demek millet irade seçi önce sığınmak aradağını bulmak anmak hakaret etmektir _punctuation_ _url_ _punctuation_ 
2019-06-07 19:16:50		sakarya akyazı	rt _mention_ _punctuation_ 6-7 ek vandalizm müsebbip demirtaş hayran beslemek chp aday ülke valisine _punctuation_ poli saygı göstermek b _punctuation_ 
2019-06-07 19:16:26		turkey	_punctuation_ rt _mention_ _punctuation_ esenlemek beledi başkan _mention_ _goksu _punctuation_ ya küfretmek provokatör chp güngören ilçe örgüt üye çıktı _punctuation_ yine başarmak i̇mam _punctuation_ _punctuation_ 
2019-06-07 19:16:25		Türkiye	chp i̇stanbul aday kendi sorumak sormak bir esnaf _punctuation_ ukala _punctuation_ _punctuation_ _punctuation_ senin beyin uyuşmuş _punctuation_ gibi hakaret görüntü yayınlamak_degil _mention_ taraf olmak bilmek rağmen #kayıtlarıyayınlaportakal 
2019-06-07 19:16:24		Ankara, Türkiye	_punctuation_ _mention_ _mention_ chp i̇stanbul adayına _punctuation_ _punctuation_ _punctuation_ bak evladim _punctuation_ _punctuation_ demek gibi küstah bir durmak ve bir zavallı vip zorakki geçmek_degil küstah hiç denk deği̇l _punctuation_ 🤣🤣🤣 _punctuation_ 
2019-06-07 19:16:20		Türkiye	_punctuation_ _r__t__e_ _mention_ _1071_fatih bakmak bu da çağdaş mustafa kemal ci hem de chp oy vermek düze bakmak mı millet ne hal düşmek çağdaş chp nasıl chp ise isim değişmek hırsız chp _url_ 
2019-06-07 19:16:17		Bodrum, Muğla	cumhuriyetimize _punctuation_ ulus birlik _punctuation_ barış _punctuation_ özgürlük ve gelişmek_degil umut vermek bulunmak sn ekrem i̇mamoğlu _punctuation_ na _punctuation_ chp bile olsa _punctuation_ chp yanlı tv bile olsa _punctuation_ çok yıpranmak ve hırçın bilinen politika _punctuation_ destek _punctuation_ olamayacağı _punctuation_ köstek olmak açıktır _punctuation_ gölge etmesin _punctuation_ yeter _punctuation_ 
2019-06-07 19:16:10		Ordu, Türkiye	_mention_ _imamoglu ekrem bu mu halk vip diye ağlamak sonra vali hakaret etmek sonra da biz oy mu isteyeceksin _punctuation_ yürümek anca gidersin _punctuation_ _number_ haziran sonra se chp de kap ön koymak bu kafayla _punctuation_ 
2019-06-07 19:15:33		Kuşadası, Türkiye	rt _mention_ _punctuation_ geçirmek rahat sonuç vefat etmek chp denizli milletvekili kaz arslan allah rahmet _punctuation_ aile ve bütün sevenle _punctuation_ 
2019-06-07 19:15:22		Samsun, Türkiye	_punctuation_ rt _mention_ _punctuation_ chp argüman kalmak_degil ve vip savunma yapmak _punctuation_ _punctuation_ ama sedat peker vip'ten geçiyor _punctuation_ _punctuation_ diye algı yaptılar _punctuation_ ne alakaysa _punctuation_ _punctuation_ sedat pe _punctuation_ _punctuation_ 
2019-06-07 19:15:15		Caracas, Venezuela	_punctuation_ rt _mention_ _punctuation_ _punctuation_ _punctuation_ devletiniz terörist _punctuation_ _punctuation_ demek ahmet şık bugün hdp i̇stanbul milletvekili ve chp aday desteklemek _punctuation_ _punctuation_ tc katil sürüsü _punctuation_ _punctuation_ diyen _punctuation_ _punctuation_ 
2019-06-07 19:15:00		Türkiye	chp tor havalimanı skandal anlattı _punctuation_ vip’e almak_degil i̇mamoğlu türkiye kalp girmek _url_ 
2019-06-07 19:14:53		Mersin, Türkiye	_punctuation_ i̇stanbul _punctuation_ da _number_ selatin _punctuation_ _number_ bin _number_ cami _punctuation_ _number_ bin fazla okul ve _number_ tane üniversite var _punctuation_ ama chp teslim etmek bir çakılmak taşımak yok _punctuation_ _url_ _punctuation_ 
2019-06-07 19:14:39		Mudanya, Bursa	_punctuation_ rt _mention_ _punctuation_ chp ada i̇mamoğlu vali küfür etti _punctuation_ soylu _punctuation_ allah kimse güç zehirlemek düşürmek_degil _url_ _punctuation_ 
2019-06-07 19:14:29		Mudanya, Bursa	_punctuation_ rt _mention_ _punctuation_ _punctuation_ _punctuation_ devletiniz terörist _punctuation_ _punctuation_ demek ahmet şık bugün hdp i̇stanbul milletvekili ve chp aday desteklemek _punctuation_ _punctuation_ tc katil sürüsü _punctuation_ _punctuation_ diyen _punctuation_ _punctuation_ 
2019-06-07 19:13:53		Muş, Türkiye	rt _mention_ _punctuation_ chp i̇stanbul büyükşehir beledi başkan ada ekrem i̇mamoğlu destek verenler _punctuation_ _punctuation_ _url_ 
2019-06-07 19:13:37		İstanbul Türkiye	rt _mention_ _punctuation_ ağabeyim _punctuation_ chp denizli milletvekili sayın #kazımarslan tüm güzel insan gibi beklenmedik şekil aniden vefat etti _punctuation_ çok _punctuation_ 
2019-06-07 19:13:34		Trabzon, Türkiye	_mention_ _mention_ ak parti şike akladi bir gcede yasmak cikarıldı se ne anlatiyorsun chp ve mhp de destekcjleri olmak 
2019-06-07 19:13:21		Osmaniye, Türkiye	_mention_ _mention_ _mention_ _mention_ _mention_ biri chp yemek de oy toplamak sanki 
2019-06-07 19:13:17		Türkiye	_punctuation_ _mention_ #vatandelisibirtürk #derki #orduvalisi _punctuation_ ne _punctuation_ it _punctuation_ demek ama _mention_ _punctuation_ ı ise övgü karşılıyorsun _punctuation_ eeyyy #chp nin #i̇stanbul ada _mention_ _imamoglu pardo ya se bir ön ad varmak #yunan #rum #papaz #ekremi̇mamopulos dermek sanmak değil mi❓ bence asıl #i̇t sensin #lan #ekrem _punctuation_ 
2019-06-07 19:12:58		Adana, Türkiye	rt _mention_ _punctuation_ _mention_ _mention_ i̇smail se de chp ada gibi yalan orta çıkmak hakaret başvuruyorsun _punctuation_ edep et _punctuation_ 
2019-06-07 19:12:36		Kuzeyde Türkiyede	rt _mention_ _punctuation_ akp _punctuation_ chp _punctuation_ bir çivi çakmamakla _punctuation_ suçlar _punctuation_ ecevit _punctuation_ türkiye 1965-75 _punctuation_ kitap göre keban ve oymapınar barajları _punctuation_ afşin-e _punctuation_ 
2019-06-07 19:12:30		Osmaniye, Türkiye	_mention_ _mention_ _mention_ _mention_ _mention_ peki neden hedef tahta olmak parti mhp _punctuation_ neden hiç chp de iyi parti yâd hdp de bahsetmek_degil 
2019-06-07 19:12:23		Türkiye	_punctuation_ #vatandelisibirtürk #derki #orduvalisi _punctuation_ ne _punctuation_ it _punctuation_ demek ama _mention_ _punctuation_ ı ise övgü karşılıyorsun _punctuation_ eeyyy #chp nin #i̇stanbul ada _mention_ _imamoglu pardo ya se bir ön ad varmak #yunan #rum #papaz #ekremi̇mamopulos dermek sanmak değil mi❓ bence asıl #i̇t sensin #lan #ekrem _url_ _punctuation_ 
2019-06-07 19:12:14		İstanbul, Türkiye	_punctuation_ rt _mention_ _punctuation_ chp argüman kalmak_degil ve vip savunma yapmak _punctuation_ _punctuation_ ama sedat peker vip'ten geçiyor _punctuation_ _punctuation_ diye algı yaptılar _punctuation_ ne alakaysa _punctuation_ _punctuation_ sedat pe _punctuation_ _punctuation_ 
2019-06-07 19:12:13		Ankara, Türkiye	_punctuation_ _mention_ yok se küçük enişte isin _punctuation_ deywidoğlu parti kursun _punctuation_ yalamak_degil başlayacaksın _punctuation_ meral den _punctuation_ chp de bir yolmak olmak_degil anladınız _punctuation_ c plan geçtiniz _punctuation_ a plan ise _number_ temmuz kalkışmasıydı _punctuation_ ccc _punctuation_ 
2019-06-07 19:11:42		#NL #FB #ANTIFETO	rt _mention_ _punctuation_ _mention_ _mention_ bu ülke namus vatansever evlatları _punctuation_ asla i̇stanbul chp ada proje müsaade etmeyecektir _punctuation_ 
2019-06-07 19:11:31		MUSA GÜNEŞ	rt _mention_ _punctuation_ 6-7 ek vandalizm müsebbip demirtaş hayran beslemek chp aday ülke valisine _punctuation_ poli saygı göstermek b _punctuation_ 
2019-06-07 19:11:01		Adana, Türkiye	rt _mention_ _punctuation_ akp iktidar _number_ yılmak boyunca uygulamak tar politika ülke gıda egemen ve gıda güvenlik tehli _punctuation_ 
2019-06-07 19:10:53		Twıtter UP	_punctuation_ rt _mention_ _punctuation_ _mention_ hep tek tek olmak söylemek bıkmayacağım _punctuation_ chp ada değil seçilmek istanbul büyük şehir belediye _punctuation_ _punctuation_ 
2019-06-07 19:10:36		Adıyaman, Türkiye	_mention_ _mention_ _mention_ _mention_ _mention_ _haber _mention_ _mention_ _bilgi _mention_ _sosyal _mention_ _mention_ _mention_ _haberleri _mention_ _semihyalcin en eski en kök iki parti biri chp ayakta ada var seçi biri mhp ada yok dün omoyla tursille haliç yıkıyacağım demek parti aday desteklemek cevap hazır beka ankara antalya mers i̇zmir bur beka yaşandımı 
2019-06-07 19:10:35		aksaray türkiye	rt _mention_ _punctuation_ chp ada musakka siyaset göz boyamak_degil çalıştı _punctuation_ gizlediği antrikot sevda ve hak olmak_degil hal vip uçmak_degil ısr _punctuation_ 
2019-06-07 19:10:33		istanbul	_punctuation_ rt _mention_ _punctuation_ chp ekrem i̇mamoğlu halk beraber uçak binmek biri çıkmak _punctuation_ _punctuation_ buyrun efendim _punctuation_ siz vip'e alalım _punctuation_ _punctuation_ deseydi _punctuation_ _punctuation_ _punctuation_ ne demek vip _punctuation_ _punctuation_ _punctuation_ 
2019-06-07 19:10:33		İSTANBUL	_punctuation_ rt _mention_ _punctuation_ _punctuation_ _punctuation_ chp ada özür dilemeli _punctuation_ _punctuation_ _url_ _punctuation_ 
2019-06-07 19:10:28		Ankara, Türkiye	_mention_ istemek dünya nın en kötü i̇nsa olmak chp seçmen hdp seçmen iyi parti seçmen bu adamak_degil oy verir _punctuation_ 
2019-06-07 19:10:21		Hatay, Türkiye	_mention_ _fb_3437 budamak fetö ağız konuşuyor _punctuation_ bunlar bir zamanlamak chp yemek oy vermek kâfir diyorlardı _punctuation_ şimdi kol kolalar _punctuation_ bu zavallı peygamber ön yim diyor _punctuation_ bre melun peygamber sanmak tâbi ettin _punctuation_ bu söz ima çıkmak gafil _punctuation_ 
